session_id,worker_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,First language,Fluent languages,Nationality,Sex,Student Status
5f691af6411926103befe050,5d1005df9b7ef700184e458d,APPROVED,2020-09-21 21:28:22.468000,2020-09-21 21:36:55.800000,513.332,22.0,77,0,100,2020-09-25 05:30:21.804000,4EDDAF87,Belgium,United Kingdom,Other,English,,English,United Kingdom,Female,Yes
5f691cf8dbc7850f952fa5a5,5d40601cc8e043000101e9d6,APPROVED,2020-09-21 21:37:01.729000,2020-09-21 21:48:02.982000,661.253,22.0,88,0,100,2020-09-25 05:32:16.494000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f6919ad5e2dd3106d93a5a1,5dfbb0393ccda28c7a8e6ed9,APPROVED,2020-09-21 21:22:55.697000,2020-09-21 21:29:26.421000,390.724,33.0,66,0,100,2020-09-25 05:29:34.340000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f6d8a47512e8f204e1774e0,5eaae3fcfcfee505d3314add,APPROVED,2020-09-25 06:12:26.529000,2020-09-25 06:20:50.746000,504.217,38.0,84,5,89,2020-09-25 12:49:59.929000,4EDDAF87,Netherlands,Ireland,Full-Time,English,,English,Ireland,Female,No
5f691d171895411009467770,5ec53940ab872c4af5a30b80,APPROVED,2020-09-21 21:37:29.896000,2020-09-21 22:23:49.742000,2779.8459999999995,25.0,159,1,99,2020-09-25 05:32:25.904000,4EDDAF87,United States,United States,Part-Time,English,,English,United States,Male,No
5f6d82c2850e491f86a1504e,5f4c8271c3368e7889161c4d,APPROVED,2020-09-25 05:40:18.335000,2020-09-25 05:51:13.782000,655.447,22.0,34,0,100,2020-09-25 12:49:42.286000,4EDDAF87,United States,United States,Unemployed (and job seeking),DATA EXPIRED,English,"English, Spanish",United States,Female,Yes
5f6d8987fb73951f7661f28f,58c0084797641c0001f20649,APPROVED,2020-09-25 06:10:08.637000,2020-09-25 06:18:09.019000,480.382,36.0,405,0,100,2020-09-25 12:49:47.666000,4EDDAF87,United Kingdom,Japan,Full-Time,English,,"English, Japanese",United Kingdom,Male,No
5f691d2dc1b2f00fd12b4d0b,597cf6b07fd75300013451f3,APPROVED,2020-09-21 21:38:03.445000,2020-09-21 21:52:57.115000,893.67,62.0,612,7,99,2020-09-25 05:32:37.078000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f691c88be4c561085accbeb,5c83d4580ed0dd0001419d8a,APPROVED,2020-09-21 21:35:24.779000,2020-09-21 21:58:10.959000,1366.18,30.0,61,0,100,2020-09-25 05:31:39.839000,4EDDAF87,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,English,United Kingdom,Male,No
5f6919bb202df5106b0ce96a,5e35c9ebd119d6566af6aa43,APPROVED,2020-09-21 21:23:09.879000,2020-09-21 21:31:38.092000,508.213,18.0,163,0,100,2020-09-25 05:29:36.651000,4EDDAF87,United States,United States,Unemployed (and job seeking),English,English,English,Cuba,Female,Yes
5f691affb1a75c0ec8b68089,5e83ae3d6ea9870c99d4b089,APPROVED,2020-09-21 21:28:33.091000,2020-09-21 21:35:36.048000,422.957,20.0,140,0,100,2020-09-25 05:30:26.200000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Female,Yes
5f691c4fe31625100c3884da,5e9ec2ae21ef5d000c255057,APPROVED,2020-09-21 21:34:15.101000,2020-09-21 21:46:49.812000,754.711,28.0,72,0,100,2020-09-25 05:31:15.145000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,English,United Kingdom,Female,No
5f691bff252a1f102ac864d7,5ec50a96d0620a42962aaffa,APPROVED,2020-09-21 21:32:52.365000,2020-09-21 21:49:32.344000,999.979,26.0,44,1,99,2020-09-25 05:31:02.835000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f6d89b4cd11202058159d32,5edfb11d06e3cc2a841ad477,APPROVED,2020-09-25 06:10:03.144000,2020-09-25 06:34:26.096000,1462.9520000000002,25.0,10,0,100,2020-09-25 12:49:51.781000,4EDDAF87,South Africa,South Africa,Full-Time,,English,"Afrikaans, English",South Africa,Male,No
5f692973668f9e118eca288f,5f32f1f9f2bc330b8351c3dd,APPROVED,2020-09-21 22:30:15.505000,2020-09-21 22:44:43.665000,868.16,28.0,23,2,95,2020-09-25 05:32:50.319000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,English,United Kingdom,Female,No
5f691c4bb989470fd97d278c,5f36ce87cc52710f2c573421,APPROVED,2020-09-21 21:35:30.629000,2020-09-21 21:46:14.352000,643.7230000000002,62.0,16,0,100,2020-09-25 05:31:10.217000,4EDDAF87,United States,United States,Unemployed (and job seeking),,English,English,United States,Female,No
5f6919ea76e2ce0f7d11d9ed,57d74ff1ea00cf0001d47148,APPROVED,2020-09-21 21:23:58.261000,2020-09-21 21:46:26.958000,1348.697,25.0,439,2,100,2020-09-25 05:29:41.295000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f691bb91396bc106677e174,5b7f48514d32d900017c9ae1,APPROVED,2020-09-21 21:31:40.572000,2020-09-21 21:41:11.596000,571.024,42.0,186,1,100,2020-09-25 05:30:42.461000,4EDDAF87,Canada,Canada,Part-Time,English,,English,Canada,Female,No
5f691c8a40d2be0feeb1aab5,5c40e7220cd6ba0001078fcf,APPROVED,2020-09-21 21:35:12.284000,2020-09-21 22:00:00.785000,1488.501,47.0,130,0,100,2020-09-25 05:31:42.041000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Female,No
5f691c4fc48fc9107343c5b1,5ccc8c5717bad60001ffe2b7,APPROVED,2020-09-21 21:34:11.550000,2020-09-21 21:49:12.357000,900.807,45.0,130,2,98,2020-09-25 05:31:12.253000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f691cb407089b0fe6ba9d2e,5d547cb99b7c4e0016886fdb,APPROVED,2020-09-21 21:36:10.525000,2020-09-21 21:49:39.281000,808.7560000000003,23.0,69,1,100,2020-09-25 05:31:57.131000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,English,English,United Kingdom,Female,No
5f691b3a8055281000129917,5e443a70aed73b030c0d1225,APPROVED,2020-09-21 21:29:32.648000,2020-09-21 21:51:39.817000,1327.169,40.0,125,2,98,2020-09-25 05:30:31.024000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f691cad202df51019a4ff9e,5e983f8f552ee502851683ae,APPROVED,2020-09-21 21:37:21.696000,2020-09-21 21:48:26.753000,665.057,32.0,90,0,100,2020-09-25 05:31:52.136000,4EDDAF87,Australia,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f692972c1581a11390fa216,5ebd841ddea21b08a0aa3057,APPROVED,2020-09-21 22:30:19.606000,2020-09-21 22:48:10.096000,1070.49,20.0,108,0,100,2020-09-25 05:32:47.948000,4EDDAF87,Canada,Canada,Part-Time,English,,"English, Tamil",Canada,Female,No
5f691a050b4ea8103690119c,5f52843abff47954bc751176,APPROVED,2020-09-21 21:26:43.389000,2020-09-21 21:39:06.614000,743.225,43.0,4,0,100,2020-09-25 05:29:51.204000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,,English,English,United Kingdom,Male,No
5f691d23c798f81008fd27a9,5f64cc596d62a1047f9bde83,APPROVED,2020-09-21 21:37:46.508000,2020-09-21 22:10:32.867000,1966.359,21.0,5,0,100,2020-09-25 05:32:32.558000,4EDDAF87,Poland,Germany,Unemployed (and job seeking),,English,"English, Polish",Poland,Male,No
5f691c81a3aae5109900d34f,5ad3ca7b459c350001137f64,APPROVED,2020-09-21 21:35:34.520000,2020-09-21 21:50:46.076000,911.556,26.0,535,1,100,2020-09-25 05:31:29.450000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Female,No
5f691c82410f26100d908cf2,5c43313e6caa200001745620,APPROVED,2020-09-21 21:35:05.471000,2020-09-21 21:50:00.756000,895.285,49.0,121,0,100,2020-09-25 05:31:32.860000,4EDDAF87,Canada,Canada,Full-Time,English,,English,Canada,Male,No
5f691a037be8cb0fd0afe52e,5c9a6fe20c7ace0001efa406,APPROVED,2020-09-21 21:24:24.715000,2020-09-21 21:29:25.359000,300.644,52.0,275,5,97,2020-09-25 05:29:47.119000,4EDDAF87,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,English,United Kingdom,Female,Yes
5f6d82b79c32011f88d26275,5cabaa10ed17090015e1eb75,APPROVED,2020-09-25 05:43:11.961000,2020-09-25 05:52:25,553.039,29.0,293,0,100,2020-09-25 12:49:31.705000,4EDDAF87,Canada,Canada,Unemployed (and job seeking),English,English,English,Canada,Female,No
5f691c7b3f7e9c0fc683c609,5d682c1e724c2d00010b0f8d,APPROVED,2020-09-21 21:34:55.197000,2020-09-21 21:47:31.975000,756.778,24.0,11,1,87,2020-09-25 05:31:27.557000,4EDDAF87,Malaysia,United Kingdom,Other,English,,English,Malaysia,Female,Yes
5f6d89b991b3c4201bc633f2,5d9b6b65454c520017bde508,APPROVED,2020-09-25 06:10:05.622000,2020-09-25 06:32:26.464000,1340.842,44.0,280,3,98,2020-09-25 12:49:54.099000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f691d17e6432210885ff291,5e85d54f97225603e14f4ce9,APPROVED,2020-09-21 21:37:29.673000,2020-09-21 21:45:19.026000,469.353,19.0,65,0,100,2020-09-25 05:32:28.097000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),English,,English,United Kingdom,Male,Yes
5f6d8a0308ed4c201e3d67b7,5ead7cc132c544406e362733,APPROVED,2020-09-25 06:11:17.870000,2020-09-25 06:21:27.136000,609.266,28.0,131,2,98,2020-09-25 12:49:57.373000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Female,No
5f691bc4bcff0810090bcac1,5ef8ffb607b0e30cd45eb888,APPROVED,2020-09-21 21:31:52.133000,2020-09-21 21:44:02.370000,730.237,21.0,27,0,100,2020-09-25 05:30:48.296000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,English,United Kingdom,Female,Yes
5f691cf6805528100012991b,5f336fe4402891177f040321,APPROVED,2020-09-21 21:37:00.071000,2020-09-21 21:54:37.026000,1056.955,37.0,23,0,100,2020-09-25 05:32:14.343000,4EDDAF87,Canada,Canada,Part-Time,DATA EXPIRED,English,"Punjabi, English",Canada,Male,No
5f55d5ee1fa4ba9ad8dc8989,5922aca66be73a0001cfd1d2,APPROVED,2020-09-07 06:40:51.329000,2020-09-07 06:53:45.206000,773.877,57.0,705,7,99,2020-09-09 06:05:35.606000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f55ea3508157f9caac23d3a,5a2039a57b108200011e0341,APPROVED,2020-09-07 08:13:44.558000,2020-09-07 08:29:31.691000,947.133,37.0,770,4,100,2020-09-09 06:06:30.208000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Male,No
5f55d46ddb4cb61c5d1515a1,5b0d0beed282ff00015b9972,APPROVED,2020-09-07 06:36:42.610000,2020-09-07 06:48:23.023000,700.413,37.0,105,0,100,2020-09-09 06:05:02.642000,4EDDAF87,DATA EXPIRED,Canada,DATA EXPIRED,English,,English,Canada,Male,DATA EXPIRED
5f55d3a34490ae9a0b49806b,5bf0d82b5823f30001538ff5,APPROVED,2020-09-07 06:31:10.118000,2020-09-07 06:45:08.422000,838.304,31.0,367,0,100,2020-09-09 06:04:37.678000,4EDDAF87,Brazil,Australia,Part-Time,English,,"English, French, Italian",Australia,Male,Yes
5f55d3fa83cdbe000947444e,5e0f69380fb798000a199566,APPROVED,2020-09-07 06:32:43.426000,2020-09-07 06:42:51.670000,608.244,40.0,278,1,100,2020-09-09 06:04:53.439000,4EDDAF87,United States,United States,Part-Time,English,English,English,United States,Female,No
5f55d30e984fc89b0e709cf9,5e1eda71fcf95e2026b5a69f,APPROVED,2020-09-07 06:28:30.752000,2020-09-07 06:40:37.963000,727.211,34.0,74,0,100,2020-09-09 06:04:18.649000,4EDDAF87,New Zealand,New Zealand,Full-Time,English,,English,New Zealand,Female,No
5f55d5858bb76c9ad8a4de65,5e84a7490d7d0a059b241874,APPROVED,2020-09-07 06:39:06.712000,2020-09-07 06:48:33.608000,566.896,30.0,77,2,99,2020-09-09 06:05:23.817000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f56a134b9b4f40ffbc2f665,5ea6ff4aee398707da5ef331,APPROVED,2020-09-07 21:08:08.167000,2020-09-07 21:14:12.987000,364.82,21.0,62,0,100,2020-09-09 06:06:49.760000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,Yes
5f56a22e67bd8710300593d1,5f0b062853f8960008793934,APPROVED,2020-09-07 21:12:23.232000,2020-09-07 21:22:57.709000,634.477,26.0,46,0,100,2020-09-09 06:06:52.890000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,English,English,United Kingdom,Female,No
5f55e1bc2ddb149bb205fd60,5f104232adba66000a8eddfb,APPROVED,2020-09-07 07:31:08.318000,2020-09-07 07:44:51.221000,822.903,41.0,28,0,100,2020-09-09 06:06:11.434000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Female,No
5f55d3c26be8589ad8f75849,59b3bdb37f6c84000151c199,APPROVED,2020-09-07 06:31:46.900000,2020-09-07 06:42:40.738000,653.8380000000002,51.0,173,1,100,2020-09-09 06:04:38.835000,4EDDAF87,Australia,Australia,Full-Time,English,,"English, Italian",Australia,Male,No
5f55e1bf5dd69201bff29efd,5a8895f0f1408d0001769b7b,APPROVED,2020-09-07 07:31:11.215000,2020-09-07 07:44:51.254000,820.039,23.0,259,0,100,2020-09-09 06:06:17.756000,4EDDAF87,United States,United States,Unemployed (and job seeking),English,English,"English, Spanish",United States,Female,Yes
5f55d5e87ff889000bd8876e,5ce82019be3e050001bf8452,APPROVED,2020-09-07 06:40:47.856000,2020-09-07 06:50:20.794000,572.938,60.0,224,3,98,2020-09-09 06:05:33.202000,4EDDAF87,United Kingdom,Ireland,Full-Time,English,,English,Ireland,Male,No
5f55d5564eaeb59a43e3f4ca,5e66eb28df313c46e9c43ab3,APPROVED,2020-09-07 06:38:14.809000,2020-09-07 06:54:26.736000,971.927,25.0,151,1,100,2020-09-09 06:05:17.077000,4EDDAF87,United States,United States,Part-Time,English,English,English,United States,Female,Yes
5f55d30fee39f79a7da68c05,5e9fc3ce58105817708a70a0,APPROVED,2020-09-07 06:28:42.331000,2020-09-07 06:39:07.143000,624.812,37.0,122,0,100,2020-09-09 06:04:21.333000,4EDDAF87,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,English,United States,Male,No
5f55cfd70fda8d0008c55b1c,5eaf89bafb863f6945e4ea6c,APPROVED,2020-09-07 06:14:55.635000,2020-09-07 06:23:33.894000,518.259,24.0,28,0,100,2020-09-09 06:03:53.343000,4EDDAF87,United Kingdom,Australia,Part-Time,English,,English,United Kingdom,Male,Yes
5f55f61b36e91f9cc4b3dd68,5efbbe50898fb516b6885fc9,APPROVED,2020-09-07 08:58:03.191000,2020-09-07 09:12:06.770000,843.579,33.0,38,0,100,2020-09-09 06:06:39.419000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f55d61edd098b9a5eaddcc9,5f4e43fe19f00c100ca85604,APPROVED,2020-09-07 06:42:24.569000,2020-09-07 07:04:07.688000,1303.119,63.0,3,0,100,2020-09-09 06:05:45.560000,4EDDAF87,South Africa,South Africa,Full-Time,,English,"English, Afrikaans",South Africa,Male,No
5f55e1bcef10889aebbf93e7,5f4eabfe4184f70d6428afdc,APPROVED,2020-09-07 07:31:08.047000,2020-09-07 07:42:00.493000,652.446,27.0,14,0,100,2020-09-09 06:06:11.564000,4EDDAF87,United Kingdom,,Full-Time,,English,English,United Kingdom,Male,No
5f55d40d7d1a399a8d82d50c,5f4eeffb350d2a13ef4af458,APPROVED,2020-09-07 06:32:59.594000,2020-09-07 06:49:04.261000,964.667,24.0,25,0,100,2020-09-09 06:04:56.242000,4EDDAF87,Australia,Australia,Full-Time,DATA EXPIRED,English,English,Australia,Male,No
5f55f61c7622e29bc0dc758b,57579516643267000797f31c,APPROVED,2020-09-07 08:58:04.755000,2020-09-07 09:13:23.207000,918.452,32.0,64,0,100,2020-09-09 06:06:42.955000,4EDDAF87,United States,United States,Full-Time,DATA EXPIRED,English,English,United States,Female,No
5f55e508561d2501c32b65aa,5a75b131eea3d300016ddc70,APPROVED,2020-09-07 07:45:35.135000,2020-09-07 08:07:33.642000,1318.507,40.0,793,8,99,2020-09-09 06:06:24.787000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,English,English,United Kingdom,Male,No
5f55d62f15e3669be96f7f38,5c1c174bbcc75f00016f7eb1,APPROVED,2020-09-07 06:41:53.533000,2020-09-07 07:06:45.670000,1492.1370000000006,32.0,667,0,100,2020-09-09 06:05:49.081000,4EDDAF87,United States,United States,Part-Time,English,,English,United States,Female,No
5f55d3c412d4bd000894d328,5c919bd147fad40011be82c8,APPROVED,2020-09-07 06:31:37.227000,2020-09-07 06:53:33.605000,1316.378,71.0,240,1,100,2020-09-09 06:04:43.750000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Male,No
5f55d5f28c14861aad959703,5e53bea764934f0169aaa3f8,APPROVED,2020-09-07 06:41:12.352000,2020-09-07 06:57:04.031000,951.679,59.0,17,0,100,2020-09-09 06:05:38.836000,4EDDAF87,Australia,,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,English,Australia,Female,No
5f55d471e0375899fd3c35ce,5ec175e9d86a515a43b2bda7,APPROVED,2020-09-07 06:37:40.795000,2020-09-07 06:46:24.542000,523.747,39.0,77,0,100,2020-09-09 06:05:03.159000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f56a1328b332c10055e1aa7,5ef0ff8017f678488a2e62b2,APPROVED,2020-09-07 21:08:02.497000,2020-09-07 21:19:32.777000,690.28,42.0,71,1,99,2020-09-09 06:06:43.204000,4EDDAF87,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,English,United Kingdom,Male,No
5f55e1bb5e8dec9b50769bca,5f11fdf8357f7a119b38db05,APPROVED,2020-09-07 07:31:07.158000,2020-09-07 07:39:19.363000,492.205,26.0,51,0,100,2020-09-09 06:06:08.900000,4EDDAF87,Canada,Canada,Full-Time,English,English,English,China,Male,No
5f55d117f7598f9922a5b5cc,5f45e918e7096f2157976b4c,APPROVED,2020-09-07 06:20:23.609000,2020-09-07 06:32:11.279000,707.67,22.0,18,1,98,2020-09-09 06:03:56.107000,4EDDAF87,Australia,Australia,Part-Time,,English,English,Australia,Female,Yes
5f55d5b5d31b8498dd8da440,5f483012c3fcf22e2541c988,APPROVED,2020-09-07 06:39:49.877000,2020-09-07 06:46:58.170000,428.293,23.0,8,0,100,2020-09-09 06:05:28.293000,4EDDAF87,New Zealand,New Zealand,Part-Time,,English,English,Cambodia,Male,Yes
5f55e50a7ff889011363f437,5bc80e1aedc59100010cc5e0,APPROVED,2020-09-07 07:45:18.273000,2020-09-07 08:12:16.287000,1618.014,61.0,214,4,98,2020-09-09 06:06:26.466000,4EDDAF87,Australia,Australia,Full-Time,English,English,English,Australia,Male,No
5f55e1b1c2de8501631db0f0,5d078ee51868be0018d01b1e,APPROVED,2020-09-07 07:30:57.929000,2020-09-07 07:46:17.730000,919.801,53.0,153,0,100,2020-09-09 06:06:03.073000,4EDDAF87,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,English,United Kingdom,Female,No
5f55d34e17b4c299b93dc4d8,5d1b4beef431940001fc3a7b,APPROVED,2020-09-07 06:29:37.955000,2020-09-07 06:55:09.305000,1531.35,47.0,91,1,100,2020-09-09 06:04:25.898000,4EDDAF87,United Kingdom,United Kingdom,Other,English,English,English,United Kingdom,Female,No
5f55d62a14987399c00c8215,5e4163548d2f1501e5a696f8,APPROVED,2020-09-07 06:41:48.797000,2020-09-07 06:51:40.771000,591.974,50.0,217,9,92,2020-09-09 06:05:47.746000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,,English,United Kingdom,Male,Yes
5f55d45f731cb41aa4d1ca76,5e8dac39a30e680008d86344,APPROVED,2020-09-07 06:34:07.901000,2020-09-07 06:44:00.828000,592.927,24.0,40,0,100,2020-09-09 06:04:58.844000,4EDDAF87,Australia,Australia,Full-Time,English,,English,Australia,Female,No
5f55d3d9e2b0589aadee4228,5eb411c4b0526d222fbb4395,APPROVED,2020-09-07 06:31:58.268000,2020-09-07 06:43:41.915000,703.6469999999997,58.0,76,2,95,2020-09-09 06:04:47.587000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f55d548aa1c4e9a33d9f7e5,5ef558d582af3c1ad262b854,APPROVED,2020-09-07 06:38:03.783000,2020-09-07 06:48:12.664000,608.881,23.0,31,0,100,2020-09-09 06:05:14.432000,4EDDAF87,Australia,Australia,Other,English,,English,Australia,Male,Yes
5f55d71df313fc98fc4762f7,5f1b2c762c60652d891ab82e,APPROVED,2020-09-07 06:46:00.968000,2020-09-07 06:58:33.883000,752.915,32.0,44,0,100,2020-09-09 06:05:52.545000,4EDDAF87,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,English,United Kingdom,Female,No
5f55f61b9062f89cec73017b,5f39379a68720547ff641e83,APPROVED,2020-09-07 08:58:23.962000,2020-09-07 09:05:58.136000,454.174,18.0,58,0,100,2020-09-09 06:06:41.189000,4EDDAF87,United States,United States,Unemployed (and job seeking),,English,English,United States,Male,Yes
5f55d4d92e6ce89a5bac4749,5f4d5e7c17e674a1c0d2f2be,APPROVED,2020-09-07 06:39:07.972000,2020-09-07 06:51:03.498000,715.5260000000003,40.0,9,0,100,2020-09-09 06:05:07.936000,4EDDAF87,Philippines,United Kingdom,Unemployed (and job seeking),,English,English,Philippines,Female,No
5f55e506645a6e9a38ba642c,58dd6a15ca6dde00017bfd88,APPROVED,2020-09-07 07:46:11.190000,2020-09-07 07:55:09.964000,538.774,39.0,575,6,99,2020-09-09 06:06:23.140000,4EDDAF87,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,English,United Kingdom,Female,No
5f55d535526bec9ab846e30d,5c0d64f922f3eb000116bb07,APPROVED,2020-09-07 06:37:45.801000,2020-09-07 06:48:42.586000,656.785,55.0,414,6,98,2020-09-09 06:05:12.923000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f55d36bd3e0349a7a006b30,5d31a2b35af82e00151e85d0,APPROVED,2020-09-07 06:30:03.203000,2020-09-07 06:39:01.964000,538.761,50.0,121,3,98,2020-09-09 06:04:32.838000,4EDDAF87,Australia,Australia,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,English,Australia,Male,No
5f55e18261ca8501bcd47e86,5dfa2f835cc380799702c3c7,APPROVED,2020-09-07 07:30:10.414000,2020-09-07 07:37:02.761000,412.347,31.0,250,1,100,2020-09-09 06:05:53.855000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f55d3c3fd3fc19ad948cea4,5e21b022f6fe234974386037,APPROVED,2020-09-07 06:31:54.718000,2020-09-07 06:47:33.869000,939.151,39.0,58,1,98,2020-09-09 06:04:41.398000,4EDDAF87,Canada,Canada,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,English,Canada,Male,No
5f55f61ae5b3dc1c3977a646,5e447471a31da930f4195e03,APPROVED,2020-09-07 08:58:02.773000,2020-09-07 09:09:49.801000,707.028,26.0,156,3,97,2020-09-09 06:06:37.262000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,Yes
5f55e1b9f5bba99b3890d4cb,5e98ce846515431026d195c6,APPROVED,2020-09-07 07:31:05.607000,2020-09-07 07:40:38.118000,572.511,24.0,125,1,100,2020-09-09 06:06:06.075000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Female,No
5f55d5a798edeb9a96fc02eb,5eee9aadd6a66d35cc807f30,APPROVED,2020-09-07 06:39:39.585000,2020-09-07 06:47:21.268000,461.68300000000005,36.0,43,1,100,2020-09-09 06:05:26.546000,4EDDAF87,Ireland,Ireland,Full-Time,English,English,"English, Gaelic",Ireland,Male,No
5f55d1ab11a2539a3f367050,5f0ab472f142601cc2f394f2,APPROVED,2020-09-07 06:22:39.753000,2020-09-07 06:29:56.676000,436.923,19.0,23,0,100,2020-09-09 06:03:59.519000,4EDDAF87,Australia,Australia,Other,English,,English,Australia,Female,Yes
5f55d61cd750e21b62dae189,5f45b91445513e1f0cb5c3ba,APPROVED,2020-09-07 06:41:35.526000,2020-09-07 06:51:36.160000,600.634,27.0,32,0,100,2020-09-09 06:05:44.717000,4EDDAF87,United States,United States,Part-Time,DATA EXPIRED,English,"Chinese, English, Russian, Spanish, Vietnamese",United States,Male,No
5f56a1343cbc6510986d93e2,55b75944fdf99b6e0c49981b,APPROVED,2020-09-07 21:08:04.171000,2020-09-07 21:24:32.339000,988.168,50.0,482,2,100,2020-09-09 06:06:47.232000,4EDDAF87,Ireland,Ireland,Full-Time,English,English,English,Ireland,Male,No
5f55d605bff4799ab1bc7a9b,598971de71fb500001aaa40c,APPROVED,2020-09-07 06:41:12.777000,2020-09-07 06:51:53.565000,640.788,29.0,510,6,99,2020-09-09 06:05:39.005000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,,English,United Kingdom,Male,No
5f55e1890868af9b21dca48e,598d55aa8380cc00012a3a53,APPROVED,2020-09-07 07:30:20.346000,2020-09-07 07:37:15.097000,414.751,47.0,521,4,100,2020-09-09 06:05:55.622000,4EDDAF87,United Kingdom,United Kingdom,Part-Time,English,English,English,United Kingdom,Female,No
5f55d23961b742000b8bec27,5c18d9c78d57440001cb1cd4,APPROVED,2020-09-07 06:25:00.233000,2020-09-07 06:35:05.092000,604.859,41.0,519,3,100,2020-09-09 06:04:02.673000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Female,No
5f55f6186fb28c9c2f09653a,5c67f9f5187d9c00018d0303,APPROVED,2020-09-07 08:58:00.001000,2020-09-07 09:07:07.440000,547.439,32.0,335,2,100,2020-09-09 06:06:36.860000,4EDDAF87,Ireland,Ireland,Full-Time,English,,English,Ireland,Female,No
5f55d3cab46af599cd094506,5cc663948c322e00019140d2,APPROVED,2020-09-07 06:31:38.787000,2020-09-07 06:42:59.720000,680.933,26.0,31,0,100,2020-09-09 06:04:44.658000,4EDDAF87,China,Canada,Full-Time,English,,"English, Chinese",Canada,Male,Yes
5f55d5c227413a010c24ddda,5eda87309c985569eb4cb2e0,APPROVED,2020-09-07 06:40:05.010000,2020-09-07 06:50:35.351000,630.341,43.0,69,2,98,2020-09-09 06:05:32.036000,4EDDAF87,United Kingdom,United Kingdom,Full-Time,English,English,English,United Kingdom,Female,No
